item_id,premise,hypothesis,gold_label
ps_en_001835,"Sam believes that if Karen finishes her work early, she'll never participate in a workshop again.",Karen has participated in a workshop before.,E
ps_en_001836,"Is it true that if Karen finishes her work early, she'll never participate in a workshop again?",Karen has participated in a workshop before.,E
ps_en_001837,"If Owen arrives on time, he'll never give a gift to Nathalie again.",Owen has given a gift to Nathalie before.,E
ps_en_001838,"It's not the case that if Owen arrives on time, he'll never give a gift to Nathalie again.",Owen has given a gift to Nathalie before.,E
ps_en_001839,"Sam believes that if Owen arrives on time, he'll never give a gift to Nathalie again.",Owen has given a gift to Nathalie before.,E
ps_en_001840,"Is it true that if Owen arrives on time, he'll never give a gift to Nathalie again?",Owen has given a gift to Nathalie before.,E
ps_en_001841,"If Michael arrives on time, he'll never pinpoint a weakness again.",Michael has pinpointed a weakness before.,E
ps_en_001842,"It's not the case that if Michael arrives on time, he'll never pinpoint a weakness again.",Michael has pinpointed a weakness before.,E
ps_en_001843,"Sam believes that if Michael arrives on time, he'll never pinpoint a weakness again.",Michael has pinpointed a weakness before.,E
ps_en_001844,"Is it true that if Michael arrives on time, he'll never pinpoint a weakness again?",Michael has pinpointed a weakness before.,E
ps_en_001845,"If Ryan travels to Paris, he'll never ponder a question for a long time again.",Ryan has pondered a question for a long time before.,E
ps_en_001846,"It's not the case that if Ryan travels to Paris, he'll never ponder a question for a long time again.",Ryan has pondered a question for a long time before.,E
ps_en_001847,"Sam believes that if Ryan travels to Paris, he'll never ponder a question for a long time again.",Ryan has pondered a question for a long time before.,E
ps_en_001848,"Is it true that if Ryan travels to Paris, he'll never ponder a question for a long time again?",Ryan has pondered a question for a long time before.,E
ps_en_001849,"If Andrew travels to Paris, he'll never predict an outcome accurately again.",Andrew has predicted an outcome accurately before.,E
ps_en_001850,"It's not the case that if Andrew travels to Paris, he'll never predict an outcome accurately again.",Andrew has predicted an outcome accurately before.,E
ps_en_001851,"Sam believes that if Andrew travels to Paris, he'll never predict an outcome accurately again.",Andrew has predicted an outcome accurately before.,E
ps_en_001852,"Is it true that if Andrew travels to Paris, he'll never predict an outcome accurately again?",Andrew has predicted an outcome accurately before.,E
ps_en_001853,"If Noah completes his work on time, he'll never process a request again.",Noah has processed a request before.,E
ps_en_001854,"It's not the case that if Noah completes his work on time, he'll never process a request again.",Noah has processed a request before.,E
ps_en_001855,"Sam believes that if Noah completes his work on time, he'll never process a request again.",Noah has processed a request before.,E
ps_en_001856,"Is it true that if Noah completes his work on time, he'll never process a request again?",Noah has processed a request before.,E
ps_en_001857,"If Elijah agrees to visit, he'll never program a computer again.",Elijah has programmed a computer before.,E
ps_en_001858,"It's not the case that if Elijah agrees to visit, he'll never program a computer again.",Elijah has programmed a computer before.,E
ps_en_001859,"Sam believes that if Elijah agrees to visit, he'll never program a computer again.",Elijah has programmed a computer before.,E
ps_en_001860,"Is it true that if Elijah agrees to visit, he'll never program a computer again?",Elijah has programmed a computer before.,E
ps_en_001861,"If Liam attends the conference, he'll never promote a campaign again.",Liam has promoted a campaign before.,E
ps_en_001862,"It's not the case that if Liam attends the conference, he'll never promote a campaign again.",Liam has promoted a campaign before.,E
ps_en_001863,"Sam believes that if Liam attends the conference, he'll never promote a campaign again.",Liam has promoted a campaign before.,E
ps_en_001864,"Is it true that if Liam attends the conference, he'll never promote a campaign again?",Liam has promoted a campaign before.,E
ps_en_001865,"If Olivia attends the concert, he'll never protect a cat again.",Olivia has protected a cat before.,E
ps_en_001866,"It's not the case that if Olivia attends the concert, he'll never protect a cat again.",Olivia has protected a cat before.,E
ps_en_001867,"Sam believes that if Olivia attends the concert, he'll never protect a cat again.",Olivia has protected a cat before.,E
ps_en_001868,"Is it true that if Olivia attends the concert, he'll never protect a cat again?",Olivia has protected a cat before.,E
ps_en_001869,"If Alexander's car breaks down, he'll never pursue a boring career again.",Alexander has pursued a boring career before.,E
ps_en_001870,"It's not the case that if Alexander's car breaks down, he'll never pursue a boring career again.",Alexander has pursued a boring career before.,E
ps_en_001871,"Sam believes that if Alexander's car breaks down, he'll never pursue a boring career again.",Alexander has pursued a boring career before.,E
ps_en_001872,"Is it true that if Alexander's car breaks down, he'll never pursue a boring career again?",Alexander has pursued a boring career before.,E
ps_en_001873,"If Lisa agrees to attend the conference, she'll never quiz a class full of young students again.",Lisa has quizzed a class full of young students before.,E
ps_en_001874,"It's not the case that if Lisa agrees to attend the conference, she'll never quiz a class full of young students again.",Lisa has quizzed a class full of young students before.,E
ps_en_001875,"Sam believes that if Lisa agrees to attend the conference, she'll never quiz a class full of young students again.",Lisa has quizzed a class full of young students before.,E
ps_en_001876,"Is it true that if Lisa agrees to attend the conference, she'll never quiz a class full of young students again?",Lisa has quizzed a class full of young students before.,E
ps_en_001877,"If Daniel's flight arrives on time, he'll never assess a situation again.",Daniel has assessed a situation before.,E
ps_en_001878,"It's not the case that if Daniel's flight arrives on time, he'll never assess a situation again.",Daniel has assessed a situation before.,E
