item_id,sentence,option_a,option_b,gold_answer,model_prediction,correct
pr_en_002607,Robert enjoyed the roses and pruned them often but not Randy because _ didn't have a rose garden.,Robert,Randy,B,,
pr_en_002608,Robert enjoyed the roses and pruned them often but not Randy because _ had a rose garden.,Robert,Randy,A,,
pr_en_002609,Maria was not allowed to go to prom unlike Emily because _ was raised in a strong atheistic home.,Maria,Emily,B,,
pr_en_002610,Maria was not allowed to go to prom unlike Emily because _ was raised in a strong christian home.,Maria,Emily,A,,
pr_en_002611,"The woman put away the milk and placed the butter on the countertop, because the _ was unecessary for the recipe.",milk,butter,A,,
pr_en_002612,"The woman put away the milk and placed the butter on the countertop, because the _ was required for the recipe.",milk,butter,B,,
pr_en_002613,Jennifer was helping with Kayla's computer problems adding programs to the launchpad so _ relieved control over the computer.,Jennifer,Kayla,B,,
pr_en_002614,Jennifer was helping with Kayla's computer problems adding programs to the launchpad so _ got control over the computer.,Jennifer,Kayla,A,,
pr_en_002615,"She tried to pay off her debt with a regular monthly payment, but the _ was just too low.",debt,payment,B,,
pr_en_002616,"She tried to pay off her debt with a regular monthly payment, but the _ was just too high.",debt,payment,A,,
pr_en_002617,I hired a tutor and my brother went to extra classes. He ended up getting better grades than me so the _ must be pretty ineffective.,extra classes,tutor,B,,
pr_en_002618,I hired a tutor and my brother went to extra classes. He ended up getting better grades than me so the _ must be pretty effective.,extra classes,tutor,A,,
pr_en_002619,"Desirous of traveling around the globe, he chose to travel by train rather than plane because with the _ he would miss many of the sights along the way.",train,plane,B,,
pr_en_002620,"Desirous of traveling around the globe, he chose to travel by train rather than plane because with the _ he could see more of the sights along the way.",train,plane,A,,
pr_en_002621,"Aaron worried college was too expensive and he wouldn't be able to finish it but Matthew disagreed, _ wasn't easily convinced.",Aaron,Matthew,A,,
pr_en_002622,"Aaron worried college was too expensive and he wouldn't be able to finish it but Matthew disagreed, _ had a hard time explaining why.",Aaron,Matthew,B,,
pr_en_002623,"Dennis needed assistance from Aaron on their taxes, because _ was a professional tax lawyer.",Dennis,Aaron,B,,
pr_en_002624,"Dennis needed assistance from Aaron on their taxes, because _ was a chronic tax delayer.",Dennis,Aaron,A,,
pr_en_002625,"Pippa was feeling shy about showing her poem to her teacher so she hid it inside a book, because the _ was never used by anyone.",poem,book,B,,
pr_en_002626,"Pippa was feeling shy about showing her poem to her teacher so she hid it inside a book, because the _ was a bit corny.",poem,book,A,,
pr_en_002627,I had to replace my washer instead of my dryer because the _ was newer.,dryer,washer,A,,
pr_en_002628,I had to replace my washer instead of my dryer because the _ was older.,dryer,washer,B,,
pr_en_002629,Benjamin owed far more money to the car dealer than Samuel because _ bought an expensive car.,Benjamin,Samuel,A,,
pr_en_002630,Benjamin owed far more money to the car dealer than Samuel because _ bought a cheap car.,Benjamin,Samuel,B,,
pr_en_002631,"Lawrence smoked cigarettes and Craig did not smoke, so _ had a very distinctive smoky smell.",Lawrence,Craig,A,,
pr_en_002632,"Lawrence smoked cigarettes and Craig did not smoke, so _ didn't have a very distinctive smoky smell.",Lawrence,Craig,B,,
pr_en_002633,"Kenneth walked under the ladder while Joel went around it, since _ believed in superstitions .",Kenneth,Joel,B,,
pr_en_002634,"Kenneth walked under the ladder while Joel went around it, since _ did not believe in superstitions .",Kenneth,Joel,A,,
pr_en_002635,"The farmer tried to repair the worn down farm fence with new paint and wood, but the _ had wrong color.",paint,wood,A,,
pr_en_002636,"The farmer tried to repair the worn down farm fence with new paint and wood, but the _ had termites.",paint,wood,B,,
pr_en_002637,The woman applied 2 layers of fabric to the board but only 1 layer of felt because the _ was thicker.,fabric,felt,B,,
pr_en_002638,The woman applied 2 layers of fabric to the board but only 1 layer of felt because the _ was thinner.,fabric,felt,A,,
pr_en_002639,Kenneth always went to the store on the corner unlike Michael because _ loved that place.,Kenneth,Michael,A,,
pr_en_002640,Kenneth always went to the store on the corner unlike Michael because _ hated that place.,Kenneth,Michael,B,,
pr_en_002641,The remaining ball of thread could crochet more sweater for the kids because the _ is small.,sweater,ball,A,,
pr_en_002642,The remaining ball of thread could crochet more sweater for the kids because the _ is big.,sweater,ball,B,,
pr_en_002643,"Bob wanted to learn to dribble the basketball with his hand, but the _ was too petite.",ball,hand,B,,
pr_en_002644,"Bob wanted to learn to dribble the basketball with his hand, but the _ was too gigantic.",ball,hand,A,,
pr_en_002645,"Josh wanted to get rid of his wrinkles and dark circles under his eyes, and he felt the _ could be helped by getting more sleep.",dark circles,wrinkles,A,,
pr_en_002646,"Josh wanted to get rid of his wrinkles and dark circles under his eyes, and he felt the _ could be helped by getting more surgery.",dark circles,wrinkles,B,,
pr_en_002647,"The animals had lumps that were more dangerous than the zits, since the _ were smaller.",lumps,zits,B,,
pr_en_002648,"The animals had lumps that were more dangerous than the zits, since the _ were larger.",lumps,zits,A,,
pr_en_002649,Amy was going to knit Kayla a sweater so _ told her the correct size to make.,Amy,Kayla,B,,
pr_en_002650,Amy was going to knit Kayla a sweater so _ asked her the correct size to make.,Amy,Kayla,A,,
pr_en_002651,"Rebecca received many employee complaints about Victoria during the company meeting, so _ fired them.",Rebecca,Victoria,A,,
pr_en_002652,"Rebecca received many employee complaints about Victoria during the company meeting, so _ was fired.",Rebecca,Victoria,B,,
pr_en_002653,The cards that were given in the deal were turned over before the stones since the _ were lighter.,cards,stones,A,,
pr_en_002654,The cards that were given in the deal were turned over before the stones since the _ were heavier.,cards,stones,B,,
pr_en_002655,Kevin hated sweets but Kyle loved them which made _ ecstatic to receive a large birthday cake.,Kevin,Kyle,B,,
pr_en_002656,Kevin hated sweets but Kyle loved them which made _ irritated to receive a large birthday cake.,Kevin,Kyle,A,,
pr_en_002657,Her lease was almost up so Sally went to the dealership to look for a new car. The _ was locked up because it was just a display.,dealership,car,B,,
pr_en_002658,Her lease was almost up so Sally went to the dealership to look for a new car. The _ was locked up because it was a holiday.,dealership,car,A,,
pr_en_002659,"I bought a lamp and placed it in my room, because the _ was dark.",room,lamp,A,,
pr_en_002660,"I bought a lamp and placed it in my room, because the _ was bright.",room,lamp,B,,
pr_en_002661,"Jessica went prospecting and found some gold ore, while Angela went prospecting and found iron ore. _ was able to cash out with big money.",Jessica,Angela,A,,
pr_en_002662,"Jessica went prospecting and found some gold ore, while Angela went prospecting and found iron ore. _ was able to cash out with little money.",Jessica,Angela,B,,
pr_en_002663,Cynthia asked Megan how to grow lettuce and a variety of other vegetables as _ was an inexperienced gardener.,Cynthia,Megan,A,,
pr_en_002664,Cynthia asked Megan how to grow lettuce and a variety of other vegetables as _ was a professional gardener.,Cynthia,Megan,B,,
pr_en_002665,Erin's hands were always cold compared to Elena's in the winter since _ has fingerless gloves.,Erin,Elena,A,,
pr_en_002666,Erin's hands were always cold compared to Elena's in the winter since _ has fingered gloves.,Erin,Elena,B,,
pr_en_002667,Rachel always vacuumed the carpet instead of Katrina so _ could feel good about taking care of the house.,Rachel,Katrina,A,,
pr_en_002668,Rachel always vacuumed the carpet instead of Katrina so _ could feel bad about taking care of the house.,Rachel,Katrina,B,,
pr_en_002669,"Cynthia always wore headbands while playing sports unlike Patricia, because _ sweats more during the games.",Cynthia,Patricia,A,,
pr_en_002670,"Cynthia always rejected wearing headbands while playing sports unlike Patricia, because _ sweats more during the games.",Cynthia,Patricia,B,,
pr_en_002671,Brett insisted that Samuel would like his turkey drumsticks that he made.  _ was unmoved.,Brett,Samuel,B,,
pr_en_002672,Brett insisted that Samuel would like his turkey drumsticks that he made.  _ was pushy.,Brett,Samuel,A,,
pr_en_002673,Randy suffers from very bad headaches but Joseph does not. _ went to the store to get some aspirin.,Randy,Joseph,A,,
pr_en_002674,Randy suffers from very bad headaches but Joseph does not. _ went to the store to get some flu medicine.,Randy,Joseph,B,,
pr_en_002675,"Ari is going to change the rope shelf to a floating shelf, because the _ was trendy.",rope shelf,floating shelf,B,,
pr_en_002676,"Ari is going to change the rope shelf to a floating shelf, because the _ was old.",rope shelf,floating shelf,A,,
pr_en_002677,Steven has no clean clothes so he borrowed some of Kenneth's. Now _ has an outfit to wear.,Steven,Kenneth,A,,
pr_en_002678,Steven has no clean clothes so he borrowed some of Kenneth's. Now _ has no outfit to wear.,Steven,Kenneth,B,,
pr_en_002679,"i had to abandon pleasure to seek inner peace after my divorce, the _ was constructive.",pleasure,peace,B,,
pr_en_002680,"i had to abandon pleasure to seek inner peace after my divorce, the _ was destructive.",pleasure,peace,A,,
pr_en_002681,"Sam contemplated on taking a bath or a shower. He wanted to be in water for a short time, so he decided on the _ .",bath,shower,B,,
pr_en_002682,"Sam contemplated on taking a bath or a shower. He wanted to be in water for a long time, so he decided on the _ .",bath,shower,A,,
pr_en_002683,More cups are needed in order to empty the vodka in the bottles. The _ are small.,cups,bottles,A,,
pr_en_002684,More cups are needed in order to empty the vodka in the bottles. The _ are big.,cups,bottles,B,,
pr_en_002685,He thought it silly to have to take a test for the job because the _ was very difficult.,test,job,A,,
pr_en_002686,He thought it silly to have to take a test for the job because the _ was very easy.,test,job,B,,
pr_en_002687,"The boy tried to clean the chimney with a brush and a rag, but the _ had broke.",brush,rag,A,,
pr_en_002688,"The boy tried to clean the chimney with a brush and a rag, but the _ became dirty.",brush,rag,B,,
pr_en_002689,He needed to clean his paper wallpaper that shouldn't get wet so used a new sponge not a rag with water since the _ was dry.,rag,sponge,B,,
pr_en_002690,He needed to clean his paper wallpaper that shouldn't get wet so used a new sponge not a rag with water since the _ was soaked.,rag,sponge,A,,
pr_en_002691,Cynthia adds toner to her skin regimen on Tanya's advice because _ is a dermatologist.,Cynthia,Tanya,B,,
pr_en_002692,Cynthia adds toner to her skin regimen on Tanya's advice because _ is a customer.,Cynthia,Tanya,A,,
pr_en_002693,Jack burned himself  on the shelf while eating one cookie straight from the oven because the _ was good.,cookie,oven,A,,
