form,lemma,irregular,changed,ambiguous,rare,easy,subgroup
you,you,False,False,True,False,False,ambiguous
know,know,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
whatever,whatever,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
i,I,True,False,False,False,False,irregular
will,will,False,False,False,False,True,easy
let,let,False,False,False,False,True,easy
you,you,False,False,True,False,False,ambiguous
know,know,False,False,False,False,True,easy
later,late,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
what,what,False,False,False,False,True,easy
are,be,True,True,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
doing,do,True,True,False,False,False,irregular
tonight,tonight,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
like,like,False,False,False,False,True,easy
what,what,False,False,False,False,True,easy
?,?,True,False,False,False,False,irregular
i,I,True,False,False,False,False,irregular
can,can,False,False,False,False,True,easy
think,think,False,False,False,False,True,easy
of,of,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
few,few,False,False,False,False,True,easy
things,thing,False,True,False,False,False,changed
you,you,False,False,True,False,False,ambiguous
r,be,True,True,False,False,False,irregular
retarded,retarded,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
i,I,True,False,False,False,False,irregular
used,use,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
have,have,False,False,False,False,True,easy
one,one,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
they,they,False,False,False,False,True,easy
are,be,True,True,False,False,False,irregular
great,great,False,False,False,False,True,easy
dogs,dog,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
cocker,cocker,False,False,False,True,False,rare
spaniels,spaniel,False,True,False,True,False,rare
are,be,True,True,False,False,False,irregular
retarded,retarded,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
why,why,False,False,False,False,True,easy
do,do,True,False,True,False,False,irregular
you,you,False,False,True,False,False,ambiguous
think,think,False,False,False,False,True,easy
i,I,True,False,False,False,False,irregular
should,should,False,False,False,False,True,easy
get,get,False,False,False,False,True,easy
one,one,False,False,False,False,True,easy
of,of,True,False,False,False,False,irregular
those,that,True,True,False,False,False,irregular
?,?,True,False,False,False,False,irregular
ca,can,True,True,False,False,False,irregular
n't,not,True,True,False,False,False,irregular
believe,believe,False,False,False,False,True,easy
you,you,False,False,True,False,False,ambiguous
left,leave,True,True,False,False,False,irregular
last,last,False,False,False,False,True,easy
night,night,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
nice,nice,False,False,False,False,True,easy
sarcasm,sarcasm,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
that,that,False,False,False,False,True,easy
's,be,True,True,True,False,False,irregular
fine,fine,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
i,I,True,False,False,False,False,irregular
do,do,True,False,True,False,False,irregular
n't,not,True,True,False,False,False,irregular
want,want,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
see,see,False,False,False,False,True,easy
you,you,False,False,True,False,False,ambiguous
either,either,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
i,I,True,False,False,False,False,irregular
just,just,False,False,False,False,True,easy
need,need,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
make,make,False,False,False,False,True,easy
a,a,True,False,True,False,False,irregular
cd,CD,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
i,I,True,False,False,False,False,irregular
ca,can,True,True,False,False,False,irregular
n't,not,True,True,False,False,False,irregular
wait,wait,False,False,False,False,True,easy
i,I,True,False,False,False,False,irregular
was,be,True,True,False,False,False,irregular
thinking,think,False,True,False,False,False,changed
somewhere,somewhere,False,False,False,False,True,easy
that,that,False,False,False,False,True,easy
requires,require,False,True,False,False,False,changed
a,a,True,False,True,False,False,irregular
jacket,jacket,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
like,like,False,False,False,False,True,easy
tony,tony,False,False,False,True,False,rare
's,'s,True,False,True,False,False,irregular
.,.,True,False,False,False,False,irregular
someplace,someplace,False,False,False,True,False,rare
that,that,False,False,False,False,True,easy
is,be,True,True,False,False,False,irregular
like,like,False,False,False,False,True,easy
$,$,True,False,False,False,False,irregular
30,30,True,False,False,False,False,irregular
an,a,True,True,False,False,False,irregular
entree,entree,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
yeah,yeah,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
i,I,True,False,False,False,False,irregular
was,be,True,True,False,False,False,irregular
thinking,think,False,True,False,False,False,changed
somewhere,somewhere,False,False,False,False,True,easy
like,like,False,False,False,False,True,easy
mcdonald,McDonald,False,False,False,False,True,easy
's,'s,True,False,True,False,False,irregular
.,.,True,False,False,False,False,irregular
that,that,False,False,False,False,True,easy
may,may,False,False,False,False,True,easy
be,be,True,False,False,False,False,irregular
too,too,False,False,False,False,True,easy
nice,nice,False,False,False,False,True,easy
though,though,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
what,what,False,False,False,False,True,easy
do,do,True,False,True,False,False,irregular
you,you,False,False,True,False,False,ambiguous
think,think,False,False,False,False,True,easy
?,?,True,False,False,False,False,irregular
we,we,True,False,False,False,False,irregular
can,can,False,False,False,False,True,easy
go,go,True,False,False,False,False,irregular
somewhere,somewhere,False,False,False,False,True,easy
nice,nice,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
real,real,False,False,False,False,True,easy
nice,nice,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
oh,oh,True,False,False,True,False,irregular
.,.,True,False,False,False,False,irregular
my,my,True,False,True,False,False,irregular
bad,bad,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
i,I,True,False,False,False,False,irregular
must,must,False,False,False,False,True,easy
have,have,False,False,False,False,True,easy
had,have,True,True,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
messed,mess,False,True,False,True,False,rare
up,up,True,False,False,False,False,irregular
with,with,False,False,False,False,True,easy
some,some,False,False,False,False,True,easy
other,other,False,False,False,False,True,easy
girl,girl,False,False,False,False,True,easy
i,I,True,False,False,False,False,irregular
made,make,True,True,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
bet,bet,False,False,False,False,True,easy
with,with,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
bet,bet,False,False,False,False,True,easy
?,?,True,False,False,False,False,irregular
really,really,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
i,I,True,False,False,False,False,irregular
have,have,False,False,False,False,True,easy
no,no,True,False,False,False,False,irregular
idea,idea,False,False,False,False,True,easy
what,what,False,False,False,False,True,easy
you,you,False,False,True,False,False,ambiguous
're,be,True,True,False,False,False,irregular
talking,talk,False,True,False,False,False,changed
about,about,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
you,you,False,False,True,False,False,ambiguous
must,must,False,False,False,False,True,easy
be,be,True,False,False,False,False,irregular
thinking,think,False,True,False,False,False,changed
of,of,True,False,False,False,False,irregular
someone,someone,False,False,False,False,True,easy
else,else,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
i,I,True,False,False,False,False,irregular
do,do,True,False,True,False,False,irregular
n't,not,True,True,False,False,False,irregular
even,even,False,False,False,False,True,easy
like,like,False,False,False,False,True,easy
a&m,A&M,False,False,False,False,True,easy
",",",",True,False,False,False,False,irregular
i,I,True,False,False,False,False,irregular
would,would,False,False,False,False,True,easy
n't,not,True,True,False,False,False,irregular
bet,bet,False,False,False,False,True,easy
on,on,True,False,False,False,False,irregular
them,they,False,True,True,False,False,ambiguous
.,.,True,False,False,False,False,irregular
colorado,Colorado,False,False,False,True,False,rare
beat,beat,False,False,False,False,True,easy
texas,Texas,False,False,False,False,True,easy
a&m,A&M,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
i,I,True,False,False,False,False,irregular
know,know,False,False,False,False,True,easy
you,you,False,False,True,False,False,ambiguous
remember,remember,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
bet,bet,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
no,no,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
i,I,True,False,False,False,False,irregular
