form,lemma,irregular,changed,ambiguous,rare,easy,subgroup
the,the,False,False,True,False,False,ambiguous
extremists,extremist,False,True,False,False,False,changed
the,the,False,False,True,False,False,ambiguous
polyglot,polyglot,False,False,False,True,False,rare
Arabs,Arab,False,True,False,False,False,changed
",",",",True,False,False,False,False,irregular
of,of,True,False,False,False,False,irregular
were,be,True,True,False,False,False,irregular
.,.,True,False,False,False,False,irregular
is,be,True,True,False,False,False,irregular
a,a,True,False,True,False,False,irregular
",",",",True,False,False,False,False,irregular
in,in,True,False,False,False,False,irregular
had,have,True,True,False,False,False,irregular
a,a,True,False,True,False,False,irregular
coloration,coloration,False,False,False,True,False,rare
as,as,True,False,False,False,False,irregular
",",",",True,False,False,False,False,irregular
Syrian,Syrian,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
had,have,True,True,False,False,False,irregular
a,a,True,False,True,False,False,irregular
to,to,True,False,True,False,False,irregular
extremists,extremist,False,True,False,False,False,changed
in,in,True,False,False,False,False,irregular
Jordan,Jordan,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
are,be,True,True,False,False,False,irregular
oriented,orient,False,True,False,True,False,rare
the,the,False,False,True,False,False,ambiguous
Salafi,salafi,False,False,False,True,False,rare
of,of,True,False,False,False,False,irregular
thought,thought,False,False,True,False,False,ambiguous
",",",",True,False,False,False,False,irregular
has,have,True,True,False,False,False,irregular
a,a,True,False,True,False,False,irregular
-,-,True,False,False,False,False,irregular
emphasis,emphasis,False,False,False,True,False,rare
on,on,True,False,False,False,False,irregular
going,go,True,True,False,False,False,irregular
to,to,True,False,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
of,of,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
companions,companion,False,True,False,False,False,changed
of,of,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
Prophet,Prophet,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
(,(,True,False,False,False,False,irregular
Salafis,Salafi,False,True,False,True,False,rare
are,be,True,True,False,False,False,irregular
or,or,True,False,False,False,False,irregular
",",",",True,False,False,False,False,irregular
tend,tend,False,False,False,True,False,rare
to,to,True,False,True,False,False,irregular
be,be,True,False,False,False,False,irregular
narrow,narrow,False,False,False,True,False,rare
-,-,True,False,False,False,False,irregular
in,in,True,False,False,False,False,irregular
my,my,True,False,True,False,False,irregular
",",",",True,False,False,False,False,irregular
on,on,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
of,of,True,False,False,False,False,irregular
Pietists,pietist,False,True,False,True,False,rare
),),True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
does,do,True,True,False,False,False,irregular
a,a,True,False,True,False,False,irregular
interpretation,interpretation,False,False,False,True,False,rare
of,of,True,False,False,False,False,irregular
Salafism,Salafism,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
as,as,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
the,the,False,False,True,False,False,ambiguous
leaders,leader,False,True,False,False,False,changed
of,of,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
so,so,True,False,False,False,False,irregular
-,-,True,False,False,False,False,irregular
called,call,False,True,False,False,False,changed
Peasant,Peasant,False,False,False,True,False,rare
Rebellion,Rebellion,False,False,False,True,False,rare
Protestants,Protestant,False,True,False,False,False,changed
did,do,True,True,False,False,False,irregular
.,.,True,False,False,False,False,irregular
worrisome,worrisome,False,False,False,True,False,rare
is,be,True,True,False,False,False,irregular
fundamentalists,fundamentalist,False,True,False,False,False,changed
opposed,oppose,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
US,US,True,False,False,False,False,irregular
presence,presence,False,False,False,True,False,rare
in,in,True,False,False,False,False,irregular
begun,begin,False,True,False,False,False,changed
joining,join,False,True,False,False,False,changed
",",",",True,False,False,False,False,irregular
wearing,wear,False,True,False,False,False,changed
orange,orange,False,False,False,True,False,rare
insignia,insignia,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
These,this,True,True,False,False,False,irregular
been,be,True,True,False,False,False,irregular
sighted,sight,False,True,False,True,False,rare
crowds,crowd,False,True,False,False,False,changed
on,on,True,False,False,False,False,irregular
Haifa,Haifa,False,False,False,True,False,rare
in,in,True,False,False,False,False,irregular
Baghdad,Baghdad,False,False,False,True,False,rare
in,in,True,False,False,False,False,irregular
Samarra,Samarra,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
So,so,True,False,False,False,False,irregular
there,there,False,False,True,False,False,ambiguous
are,be,True,True,False,False,False,irregular
hundreds,hundred,False,True,False,False,False,changed
of,of,True,False,False,False,False,irregular
al,al,True,False,False,False,False,irregular
-,-,True,False,False,False,False,irregular
members,member,False,True,False,False,False,changed
in,in,True,False,False,False,False,irregular
there,there,False,False,True,False,False,ambiguous
had,have,True,True,False,False,False,irregular
been,be,True,True,False,False,False,irregular
.,.,True,False,False,False,False,irregular
of,of,True,False,False,False,False,irregular
smaller,small,False,True,False,False,False,changed
groups,group,False,True,False,False,False,changed
al,al,True,False,False,False,False,irregular
-,-,True,False,False,False,False,irregular
be,be,True,False,False,False,False,irregular
seen,see,False,True,False,False,False,changed
in,in,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
of,of,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
Fizazi,Fizazi,False,False,False,True,False,rare
in,in,True,False,False,False,False,irregular
Tangiers,tangier,False,True,False,True,False,rare
morphed,morph,False,True,False,False,False,changed
the,the,False,False,True,False,False,ambiguous
Moroccan,Moroccan,False,False,False,True,False,rare
Combatant,Combatant,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
had,have,True,True,False,False,False,irregular
members,member,False,True,False,False,False,changed
met,meet,True,True,False,False,False,irregular
11,11,True,False,False,False,False,irregular
ringleader,ringleader,False,False,False,True,False,rare
Atta,Atta,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
ultimately,ultimately,False,False,False,True,False,rare
was,be,True,True,False,False,False,irregular
in,in,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
Madrid,Madrid,False,False,False,True,False,rare
bombings,bombing,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
11,11,True,False,False,False,False,irregular
Panel,Panel,False,False,False,True,False,rare
findings,finding,False,True,False,False,False,changed
on,on,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
It,it,True,False,False,False,False,irregular
notes,note,False,True,False,False,False,changed
10,10,True,False,False,False,False,irregular
points,point,False,True,False,False,False,changed
at,at,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
US,US,True,False,False,False,False,irregular
made,make,True,True,False,False,False,irregular
mistakes,mistake,False,True,False,True,False,rare
stopped,stop,False,True,False,False,False,changed
's,'s,True,False,True,False,False,irregular
.,.,True,False,False,False,False,irregular
of,of,True,False,False,False,False,irregular
these,this,True,True,False,False,False,irregular
were,be,True,True,False,False,False,irregular
6,6,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
came,come,True,True,False,False,False,irregular
out,out,False,False,True,False,False,ambiguous
said,say,True,True,False,False,False,irregular
if,if,True,False,False,False,False,irregular
he,he,True,False,True,False,False,irregular
had,have,True,True,False,False,False,irregular
known,know,False,True,False,False,False,changed
was,be,True,True,False,False,False,irregular
coming,come,False,True,False,False,False,changed
",",",",True,False,False,False,False,irregular
he,he,True,False,True,False,False,irregular
expended,expend,False,True,False,True,False,rare
every,every,False,False,True,False,False,ambiguous
to,to,True,False,True,False,False,irregular
it,it,True,False,False,False,False,irregular
",",",",True,False,False,False,False,irregular
so,so,True,False,False,False,False,irregular
.,.,True,False,False,False,False,irregular
is,be,True,True,False,False,False,irregular
",",",",True,False,False,False,False,irregular
facade,facade,False,False,False,True,False,rare
of,of,True,False,False,False,False,irregular
-,-,True,False,False,False,False,irregular
mindedness,mindedness,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
so,so,True,False,False,False,False,irregular
weasel,weasel,False,False,False,True,False,rare
words,word,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
Of,of,True,False,False,False,False,irregular
tried,try,True,True,False,False,False,irregular
